institution_code,institution_name,short_name,institution_type,institution_group,address,postal_code,province_code,province_name,regency_code,regency_name,district_name,latitude,longitude,institution_status,accreditation,website,program_count,tuition_range,founding_date
073158,STIKES Insan Cendekia Husada Bojonegoro,STIKES ICSADA BOJONE,,PTS,jl. dr wahidin no 68a bojonegoro,12345,35,Jawa Timur,3522,Kab. Bojonegoro,,-7.153437,111.884423,Alih Bentuk,,www.stikesicsada.ac.id,3,,2009-08-20
113067,Sekolah Tinggi Keguruan dan Ilmu Pendidikan Melawi,STKIP Melawi,Sekolah Tinggi,PTS,Jalan RSUD Melawi KM 04 Nanga Pinoh,78672,61,Kalimantan Barat,6110,Kab. Melawi,Kec. Nanga Pinoh,-0.358564,111.759875,Aktif,Terakreditasi,stkipmelawi.ac.id,6,3.050.000 - 3.550.000,2007-10-01
061008,Universitas Muhammadiyah Surakarta,UMS,Universitas,PTS,"Jl. Ahmad Yani, Tromol Pos1, Pabelan Kartasura, Surakarta",57102,33,Jawa Tengah,3311,Kab. Sukoharjo,Kec. Kartasura,-7.5587335,110.7668916,Aktif,Unggul,www.ums.ac.id,99,218.000 - 23.520.000,1981-10-24
233182,Sekolah Tinggi Teologi Gereja Methodist Indonesia Bandar Baru,STT GMI,Sekolah Tinggi,PTA,Jln Bukum Bandar Baru Sibolangit,0 -,12,Sumatera Utara,1207,Kab. Deli Serdang,,3.258812,98.545707,Aktif,Baik,,2,7.000.000 - 7.000.000,2006-10-10
174098,Akademi Kebidanan Laksamana,,Akademi,,Jalan Durian No 70 Labuh Baru Timur,28891,14,Riau,1471,Kota Pekanbaru,,0.4746173,101.4248779,Aktif,,akbidlaksamana.ac.id,1,,2006-08-22
071048,Universitas Madura,Unira,Universitas,PTS,"Jl. Raya Panglegur KM. 3,5 Pamekasan Madura",69371,35,Jawa Timur,3528,Kab. Pamekasan,Kec. Pamekasan,-7.191823,113.47564,Aktif,B,www.unira.ac.id,20,5.000.000 - 5.000.000,1986-05-23
091017,Universitas Pancasakti,UNPACTI,Universitas,PTS,Jalan Andi Mangerangi No 73 Makassar,90223,73,Sulawesi Selatan,7371,Kota Makassar,,,,Aktif,Baik,http://www.unpacti.ac.id,10,850.000 - 5.500.000,1986-11-18
151008,Universitas Nusa Nipa,UNIPA,Universitas,PTS,Jalan Kesehatan No 3,86111,53,Nusa Tenggara Timur,5307,Kab. Sikka,Kec. Alok Timur,-8.627597,122.221625,Aktif,Baik Sekali,www.nusanipa.ac.id,24,1.400.000 - 4.820.000,2005-05-26
113025,Sekolah Tinggi Ilmu Ekonomi Samarinda,STIESAM,Sekolah Tinggi,PTS,Jalan KH Abul Hasan No 77,75120,64,Kalimantan Timur,6472,Kota Samarinda,Kec. Samarinda Ulu,-0.495981,117.149872,Aktif,Baik,stiesam.ac.id,1,1.750.000 - 3.200.000,1992-10-01
213510,STIDKI Al-AZIZ Batam,STIDKI AL-AZIZ BATAM,,PTA,"Legenda Malaka Kavling 01 Nomor 01 Batam Kota, Kota Batam Provinsi Kepri",29463,21,Kepulauan Riau,2171,Kota Batam,,1.104688,104.054701,Aktif,,stidkial-azizbatam.gtc6.com,5,,2013-04-26
055010,Politeknik Mekatronika Sanata Dharma,PMSD,Politeknik,PTS,PAINGAN MAGUWOHARJO DEPOK SLEMAN YOGYAKARTA,55282,34,D.I. Yogyakarta,3404,Kab. Sleman,,-7.756132,110.4214359,Alih Bentuk,,www.pmsd.ac.id,4,,2011-08-11
011061,Universitas Nias Raya,UNIRAYA,Universitas,PTS,,,12,Sumatera Utara,1214,Kab. Nias Selatan,,,,Aktif,Baik Sekali,uniraya.ac.id,13,150.000 - 2.000.000,2021-07-29
213339,"STAI DDI Kota Makassar, Sulawesi Selatan",STAI DDI Makassar,,PTA,Jl. St. Alauddin III No. 8 Makassar,90222,73,Sulawesi Selatan,7371,Kota Makassar,,-5.1851244,119.4387963,Aktif,Baik,staiddimakassar.ac.id,3,,
043171,Sekolah Tinggi Ilmu Ekonomi Dewantara,STIE Dewantara,Sekolah Tinggi,PTS,Jalan Raya Pemda-BDB III Karadenan Cibinong,16914,32,Jawa Barat,3201,Kab. Bogor,,-6.508795,106.8048331,Alih Bentuk,,stie.dewantara.ac.id,1,600.000 - 1.000.000,2001-07-05
045016,Politeknik TEDC,TEDC,Politeknik,PTS,Jl. Politeknik - Pesantren Km. 2 Cibabat - Cimahi Utara,40513,32,Jawa Barat,3277,Kota Cimahi,,-6.8737357,107.5620646,Aktif,Baik,www.poltektedc.ac.id,15,4.500.000 - 5.000.000,2001-05-05
201004,Universitas Islam Negeri Sunan Gunung Djati,UIN SGD Bandung,Universitas,PTA,Jalan AH Nasution No 105,40614,32,Jawa Barat,3273,Kota Bandung,Kec. Cibiru,-6.931515,107.7167456,Aktif,Unggul,www.uinsgd.ac.id,86,6 - 5.069.000,2005-10-10
373001,"Sekolah Tinggi Multi Media ""MMTC"" Yogyakarta","STMM ""MMTC""",Sekolah Tinggi,PTKL,Jl. Magelang Km. 6 Yogyakarta,55284,34,D.I. Yogyakarta,3404,Kab. Sleman,Kec. Mlati,-7.751483,110.361395,Aktif,B,www.mmtc.ac.id,6,150.000 - 4.625.000,
212158,Institut Sayyid Muhammad Alawi Al Maliki,ISMAA - BONDOWOSO,Institut,PTA,"Jalan KH. Abdul Mu'iz Tr. Rt. 003/Rw. 002 Desa Koncer Darul Aman, Kecamatan Tenggarang",68281,35,Jawa Timur,3511,Kab. Bondowoso,,-7.9322701,113.830077,Aktif,Baik,www.istitutalmaliki.co.id,6,3.000.000 - 3.000.000,2024-08-27
033059,Sekolah Tinggi Ilmu Ekonomi Jayakarta,,Sekolah Tinggi,PTS,Jl Salemba Raya No 24,10430,31,D.K.I. Jakarta,3171,Kota Jakarta Pusat,,-6.5762541,106.9999133,Aktif,Baik,www.jayakarta.ac.id,4,,1990-11-24
213131,STAI Sebelas April Sumedang,STAI SAS,,PTA,JL. ANGKREK NO. 19 KECAMATAN SUMEDANG UTARA KABUPATEN SUMEDANG,45352,32,Jawa Barat,3211,Kab. Sumedang,,-6.8365798,107.923824,Aktif,Baik,staisebelasapril.ac.id,2,,1990-11-24
154003,Akademi Pekerjaan Sosial Kupang,APS Kupang,Akademi,PTS,Jalan Jambu No 10 Oepura (Kompleks Sosial) Oepura Kupang,85118,53,Nusa Tenggara Timur,5371,Kota Kupang,,-10.181825,123.603937,Aktif,Baik,aps-kupang.ac.id,1,,1998-03-04
094095,AKTEK Radiodiagnostik & Radioterapi Muhammadiyah,,,PTS,Jalang Ranggong No 21,90112,73,Sulawesi Selatan,7371,Kota Makassar,,,,Alih Bentuk,,,1,,1993-09-08
081011,Universitas Mahasaraswati Mataram,UNMAS MATARAM,Universitas,PTS,Jl Kali Amir Hamzah no. 11 Karang Sukun Mataram,83121,52,Nusa Tenggara Barat,5271,Kota Mataram,Kec. Mataram,,,Alih Bentuk,,unmasmataram.ac.id,5,,1981-11-06
213295,"STAI Yayasan Kebangkitan Islam (YKI) Sumatera Barat, Padang",STAI YKI SUMBAR,,PTA,"Jln. Rasuna Said No. 71 Padang, Sumatera Barat",25114,13,Sumatera Barat,1371,Kota Padang,,,,Alih Bentuk,,http://stai-yki.ac.id,3,,2014-01-01
212012,Institut Agama Islam Tribakti (IAIT) Kediri,IAIT,Institut,PTA,JL. KH. Wahid Hasyim 62 Kediri,64114,35,Jawa Timur,3571,Kota Kediri,,-7.8167437,112.0054972,Alih Bentuk,Baik,www.iai-tribakti.ac.id,12,,1988-07-25
213773,Sekolah Tinggi Agama Islam Nasy'atul Muta'allimin,STAINAS,Sekolah Tinggi,PTA,"Jalan Pesantren Nomor 001 RT 007 RW 005, Dusun Battangan, Desa Gapura Timur, Kecamatan Gapura",69472,35,Jawa Timur,3529,Kab. Sumenep,,-6.9975152,113.9673933,Aktif,Baik,www.stainas.ac.id,2,,2022-12-21
233381,Sekolah Tinggi Teologi Pukat Surabaya,STT Pukat,Sekolah Tinggi,PTA,,,35,Jawa Timur,3578,Kota Surabaya,,,,Alih Bentuk,,www.sttpukat.ac.id,2,,2021-12-03
044164,AMIK BSI Tangerang,AMIK BSI TANGERANG,,PTS,Komplek BSD Sektor XIV-C11 Jl Letnan Sutopo,15318,36,Banten,3603,Kab. Tangerang,,,,Alih Bentuk,,www.bsi.ac.id,2,,2001-03-20
213121,STAI Miftahul Ulum Tasikmalaya,STAI-MU,,PTA,Kp Derah RT/RW 002/001 Desa Karyabakti,46185,32,Jawa Barat,3206,Kab. Tasikmalaya,,-4.564421,122.4686633,Aktif,Baik,https://staimiftahululum.ac.id/,4,500.000 - 2.000.000,2012-01-27
014030,Akademi Teknologi Industri Immanuel,ATII,Akademi,PTS,Jalan Gatot Subroto No 325 Medan,20119,12,Sumatera Utara,1271,Kota Medan,Kec. Medan Petisah,,,Alih Bentuk,,www.perguruanimmanuel.web.id,3,,1998-05-06
041051,Universitas Muhammadiyah Tangerang,UMT,Universitas,PTS,"JL. Perintis Kemerdekaan, No. I / 33, Cikokol, Tangerang",15118,36,Banten,3671,Kota Tangerang,Kec. Tangerang,-6.1922583,106.6309428,Aktif,Unggul,https://umt.ac.id,38,500.000 - 67.750.000,2009-09-03
044066,Akademi Bahasa Asing Budhi Tangerang,,Akademi,PTS,Jalan Imam Bonjol No 41 Karawaci,15115,36,Banten,3671,Kota Tangerang,,,,Alih Bentuk,,,1,,1994-09-28
094038,Akademi Teknologi Industri Dewantara Palopo,ATI Dewantara,Akademi,PTS,"Jl. K.H. Ahmad Razak 2, No.7",91959,73,Sulawesi Selatan,7373,Kota Palopo,Kec. Wara Selatan,-3.0137807,120.2021398,Alih Bentuk,,atidewantara.ac.id,3,,1987-07-17
021050,Universitas Dharma Wacana,UDW,Universitas,PTS,,,18,Lampung,1872,Kota Metro,,,,Aktif,B,https://dharmawacana.ac.id,7,1.000.000 - 6.500.000,2024-09-19
233255,Sekolah Tinggi Theologia Injili Indonesia Lombok,STTII-Lombok,Sekolah Tinggi,PTA,Jl. Alas IV/9 Taman Kapitan Ampenan Mataram - Nusa Tenggara Barat,,52,Nusa Tenggara Barat,5271,Kota Mataram,,-7.7235538,110.6473742,Aktif,,sttiilombok.com,1,,
073177,Sekolah Tinggi Kewirausahaan Selamat Pagi Indonesia,STK SPI,Sekolah Tinggi,PTS,,,35,Jawa Timur,3579,Kota Batu,Kec. Batu,-7.8640894,112.5333239,Tutup,,www.bee.ac.id,1,,2018-03-14
104084,Akademi Keperawatan Prima Jambi,,Akademi,PTS,Jalan Kol Pol M Thaher No 3 Talang Banjar,36142,15,Jambi,1571,Kota Jambi,Kec. Jambi Timur,,,Alih Bentuk,,,1,,2004-10-06
043061,Sekolah Tinggi Ilmu Ekonomi Binaniaga,STIEBN,Sekolah Tinggi,PTS,Jalan Pajajaran No 100 Bogor,16153,32,Jawa Barat,3271,Kota Bogor,,-6.576136,106.807056,Alih Bentuk,,www.stiebinaniaga.ac.id,2,,1992-11-02
435006,Politeknik APP Jakarta,,Politeknik,PTKL,,,31,D.K.I. Jakarta,3171,Kota Jakarta Pusat,,-6.349997,106.810196,Aktif,B,www.poltekapp.ac.id,3,3.850.000 - 3.850.000,2014-10-13
233035,Sekolah Tinggi Theologia Nazarene Indonesia,STTNI,Sekolah Tinggi,PTA,"Jl. Sani, Kadisoka, Purwomartani, Sleman, Daerah Istimewa Yogyakarta",55571,34,D.I. Yogyakarta,3404,Kab. Sleman,,,,Aktif,Baik,www.sttni.ac.id,3,,
091058,Universitas Muhammadiyah Sidenreng Rappang,UMS Rappang,Universitas,PTS,,,73,Sulawesi Selatan,7314,Kab. Sidenreng Rappang,,-3.853327,119.81302,Aktif,Baik Sekali,umsrappang.ac.id,21,800.000 - 17.500.000,2019-02-18
141016,Universitas Papua Madani Jayapura,UPMJ,Universitas,PTS,,,91,Papua,9171,Kota Jayapura,,-2.6122746,140.6698407,Aktif,,https://upmj.ac.id/,5,3.900.000 - 3.900.000,2023-01-10
073134,STIKES Insan Se Agung,STIKES ISA,,PTS,Jalan R.E. Martadinata No. 55 Mlajah,69116,35,Jawa Timur,3526,Kab. Bangkalan,,,,Aktif,Baik,www.stikes-insan-seagung.ac.id,2,,2006-09-08
233176,STT Berita Kitab Wahyu International,,,PTA,Jl. H.O.S Cokroaminoto 164 Yogyakarta,55244,34,D.I. Yogyakarta,3471,Kota Yogyakarta,Kec. Tegalrejo,,,Aktif,,sttbkwiyogyakarta.ac.id,3,,
023116,Sekolah Tinggi Ilmu Kesehatan Aisyah Pringsewu,STIKes Aisyah Prings,Sekolah Tinggi,PTS,Jl. Raya A. Yani No. 1A Tambahrejo Kecamatan Gadingrejo Kabupaten Pringsewu,35373,18,Lampung,1810,Kab. Pringsewu,,,,Alih Bentuk,,http://stikesaisyahpsw.ac.id,5,,2009-08-20
043255,Sekolah Tinggi Ilmu Administrasi Cimahi,STIA CIMAHI,Sekolah Tinggi,PTS,Jalan Raya Cibeber No 148 - Cimahi Selatan Kota Cimahi,40531,32,Jawa Barat,3277,Kota Cimahi,,,,Aktif,Terakreditasi,stiacimahi.ac.id,2,3 - 24.000.002,2004-06-02
073172,STKIP Qomaruddin Gresik,,,PTS,Jl Raya Bungah No 1,61152,35,Jawa Timur,3525,Kab. Gresik,Kec. Bungah,-7.050359,112.573822,Alih Bentuk,,www.stkipqomaruddin.ac.id,2,,2014-05-16
034191,Akademi Keperawatan Harum,,Akademi,PTS,Jalan Cumi No 37 Tanjung Priok,14310,31,D.K.I. Jakarta,3172,Kota Jakarta Utara,,1.4291307,120.5661054,Aktif,Baik,www.akperharum.ac.id,1,7.500.000 - 7.900.000,1999-05-18
131007,Universitas Teuku Umar Meulaboh,UTU,Universitas,PTS,Jl Alue Peunyareng Kec Meurebo,23617,11,Aceh,1105,Kab. Aceh Barat,Kec. Meureubo,,,Alih Bentuk,,utu.ac.id,13,,2006-11-10
213672,Sekolah Tinggi Agama Islam Al Falah Pamekasan,STAIFA Pamekasan,Sekolah Tinggi,PTA,"Jl. Sumber Gayam, Desa Kadur, Kecamatan Kadur, Kabupaten Pamekasan, Provinsi Jawa Timur",69355,35,Jawa Timur,3528,Kab. Pamekasan,Kec. Kadur,-7.0955455,113.5635664,Aktif,Baik,www.staifa.ac.id,3,,2019-05-22
123068,STKIP Ita Wotu Nusa,,,PTS,Jl. A. R Unawekla,97555,81,Maluku,8105,Kab. Seram Bagian Timur,,-3.074354,130.471828,Aktif,Baik,,3,1.000.000 - 2.100.000,2014-07-18
201023,Universitas Islam Negeri Kiai Haji Achmad Siddiq Jember,UIN KHAS JEMBER,Universitas,PTA,"Jl.Mataram No. 1 Mangli, Kec. Kaliwates, .",68136,35,Jawa Timur,3509,Kab. Jember,,-8.1945147,113.6569133,Aktif,Unggul,uinkhas.ac.id,42,200.000 - 8.000.000,2021-05-11
043204,Sekolah Tinggi Teknologi Banten Jaya,,Sekolah Tinggi,PTS,Jalan Ciwaru Raya No 73 Warung Pojok (Gabung ke Universitas Banten Jaya),64413,36,Banten,3604,Kab. Serang,Kec. Serang,,,Alih Bentuk,,,3,,2002-01-02
233154,Sekolah Tinggi Teologi Torsina,Torsina,Sekolah Tinggi,PTA,"Jl. Solo - Purwodadi Km.6, Desa Sugihwaras, Kel. Wonorejo, Kab. Gondangrejo, Ka",57100,33,Jawa Tengah,3313,Kab. Karanganyar,,-7.511787,110.819353,Aktif,Baik,www.torsina.ac.id,2,,
083033,Sekolah Tinggi Bahasa Asing Saraswati,STIBA Saraswati Denp,Sekolah Tinggi,PTS,"Jalan Kamboja 11 A, Denpasar",80223,51,Bali,5171,Kota Denpasar,Kec. Denpasar Timur,-8.653254,115.225383,Alih Bentuk,,www.stibasaraswati.ac.id,4,,2003-10-14
233331,Sekolah Tinggi Teologi Perjanjiannya Kabanjahe,,Sekolah Tinggi,PTA,Jalan Jamin Ginting 99 Muria No.12,,12,Sumatera Utara,1206,Kab. Karo,Kec. Kabanjahe,3.1102302,98.5029446,Aktif,,www.sttperjanjiannya.org,1,,2014-12-31
143005,Sekolah Tinggi Ilmu Administrasi Karya Dharma Merauke,STIA KARYA DHARMA ME,Sekolah Tinggi,PTS,Jalan Kuprik Kelapa Lima,99612,91,Papua,,Kab. Merauke,,-8.4804036,140.4144895,Aktif,Baik,www.stiakdmerauke.ac.id,2,,1984-11-21
213443,STAI Al-Azhar Pekanbaru,AL-AZHAR,,PTA,Jl. K.H. Ahmad Dahlan No. 96 Sukajadi Pekanbaru,28124,14,Riau,1471,Kota Pekanbaru,,0.509419,101.438325,Aktif,Terakreditasi,https://staialazharpekanbaru.ac.id/,3,1.875.000 - 1.875.000,1994-04-16
041021,Universitas Jenderal Achmad Yani,UNJANI,Universitas,PTS,Jl Terusan Jenderal Sudirman,40513,32,Jawa Barat,3277,Kota Cimahi,,-6.887503,107.526978,Aktif,Unggul,www.unjani.ac.id,49,4.000 - 21.500.000,1974-05-12
045034,Politeknik Kesehatan TNI-AU Ciumbuleuit,POLTEKES TNI AU Cium,Politeknik,PTS,Jalan Ciumbuleuit No 203,40142,32,Jawa Barat,3273,Kota Bandung,,-6.8653847,107.6054138,Aktif,,www.poltekestniau.ac.id,5,15.645.000 - 16.245.000,2007-08-20
233126,Sekolah Tinggi Teologi Misi Tuaian Semesta Bandung,STT MTS,Sekolah Tinggi,PTA,"Jl. Kolonel Masturi No. 661 Ds. Jambudipa, Kec. Cisarua",40551,32,Jawa Barat,3217,Kab. Bandung Barat,,-6.8203268,107.5529254,Aktif,Baik,sttmts.ac.id,1,600.000 - 2.200.000,
041020,Universitas Nusa Bangsa,UNB,Universitas,PTS,Jalan KH. Sholeh Iskandar (Jl. Baru KM 4) Kelurahan Cibadak Kec. Tanah Sareal,16166,32,Jawa Barat,3271,Kota Bogor,,-6.5525162,106.7763447,Aktif,Baik,unb.ac.id,10,550.000 - 7.000.000,1982-05-27
043273,Sekolah Tinggi Ilmu Ekonomi Gici,"STIE ""GICI""",Sekolah Tinggi,PTS,Jalan Raya Citayam Nomor 123 RT 001 RW 005 Kelurahan Pondok Jaya Kecamatan Cipayung,16423,32,Jawa Barat,3276,Kota Depok,,-6.2534,106.4843,Aktif,Baik,stiegici.ac.id,4,100.000 - 5.850.000,2005-06-24
043317,Sekolah Tinggi Analis Bakti Asih,STABA,Sekolah Tinggi,PTS,Bandung,11111,32,Jawa Barat,3273,Kota Bandung,,-6.5074654,114.2066441,Aktif,Baik Sekali,www.staba.ac.id,2,,2009-04-07
101016,Universitas Muara Bungo,UMB,Universitas,PTS,Jalan Diponoro No. 27 Muara Bungo,37215,15,Jambi,1508,Kab. Bungo,Kec. Rimbo Tengah,-1.505689,102.12013,Aktif,Terakreditasi,www.universitasmuarabungo.ac.id,13,2.500.000 - 2.500.000,2008-05-22
024096,Akademi Kebidanan Hampar Baiduri,,Akademi,PTS,Jl Tamimi Rahman Rawa-rawa,35513,18,Lampung,1801,Kab. Lampung Selatan,,,,Aktif,Baik,,1,,2005-09-12
201024,Universitas Islam Negeri Fatmawati Sukarno Bengkulu,UIN FAS BENGKULU,Universitas,PTA,Jl. Raden Fatah Kel. Pagar Dewa Kec. Selebar,38211,17,Bengkulu,1771,Kota Bengkulu,,-3.8341532,102.3277116,Aktif,Unggul,,35,30.000 - 23.000.000,2021-05-11
073184,Sekolah Tinggi Ilmu Kesehatan Rajekwesi Bojonegoro,STIKES RAJEKWESI,Sekolah Tinggi,PTS,,,35,Jawa Timur,3522,Kab. Bojonegoro,,-7.1939843,111.8642005,Aktif,Terakreditasi,www.rajekwesi.ac.id,8,2.000.000 - 8.000.000,2019-10-18
033062,Sekolah Tinggi Ilmu Ekonomi Gotong Royong,,Sekolah Tinggi,PTS,Jalan Ciputat Raya No 11 Pondok Pinang,12310,31,D.K.I. Jakarta,3174,Kota Jakarta Selatan,Kec. Kebayoran Lama,,,Tutup,,,2,,2000-07-10
213503,STAI Rokan,STAI Rokan,,PTA,"Jl. Lintas Riau-Sumut Km. 6 Bahtera Makmur,Bagan Batu",28992,14,Riau,1407,Kab. Rokan Hilir,,1.6751062,100.4421637,Alih Bentuk,,stairokan.ac.id,4,,2001-01-19
293008,Sekolah Tinggi Agama Buddha Nalanda,STAB Nalanda,Sekolah Tinggi,PTA,"Jln. Pulo Gebang Permai RT13/RW04, Kec Cakung Jakarta Timur",13950,31,D.K.I. Jakarta,3175,Kota Jakarta Timur,,-6.1951676,106.9547445,Alih Bentuk,Baik,https://stabnalanda.ac.id,6,,1988-03-23
212021,Institut Agama Islam Hamzanwadi NW Lombok Timur,IAIH NW LOTIM,Institut,PTA,Jl. Mataram-Lb. Lombok Km. 49 Anjani Suralaga,83659,52,Nusa Tenggara Barat,5203,Kab. Lombok Timur,,-8.599669,116.502976,Aktif,Baik,www.iaihnwlotim.ac.id,7,2.550.000 - 3.300.000,2000-09-28
045062,Politeknik Merdeka Belajar Indonesia,Poltek MBI,Politeknik,PTS,,,32,Jawa Barat,3211,Kab. Sumedang,,-6.8677655,107.900088,Aktif,Baik,www.pmbi.ac.id,3,,2022-07-26
042015,Institut Teknologi Tangerang Selatan,ITTS,Institut,PTS,,,36,Banten,3674,Kota tangerang Selatan,,-6.274432,106.6567095,Aktif,Baik,portal.itts.ac.id,3,,2019-09-09
213188,Sekolah Tinggi Pendidikan Islam (STPI) Bina Insan Mulia Yogyakarta,STPI BIM Yogyakarta,Sekolah Tinggi,PTA,"Jl. Jembatan Merah, Prayan Kulon, No. 116-K, Condongcatur Depok Sleman Yogyakart",55283,34,D.I. Yogyakarta,3404,Kab. Sleman,,-7.7641807,107.3965083,Aktif,Baik,www.stpi-bim.ac.id,2,18.000 - 2.800.000,
233309,Sekolah Tinggi Teologi Russel Timika,STT Russel Timika,Sekolah Tinggi,PTA,"Jalan C Heatubun, Timika, Papua",,91,Papua,,Kab. Mimika,,-1.265931,132.3050882,Aktif,Baik,,2,,2012-12-27
011072,Universitas Advent Surya Nusantara,UASN,Universitas,PTS,,,12,Sumatera Utara,,Kota Pematang Siantar,,0.1812317,100.5006754,Aktif,Baik,https://suryanusantara.ac.id,7,6.800.000 - 7.300.000,2024-11-19
084047,Akademi Bisnis Lombok,AKBIL,Akademi,PTS,,,52,Nusa Tenggara Barat,5208,Kab. Lombok Utara,,-8.3661553,116.1340714,Aktif,Baik,https://bisnislombok.ac.id/,4,2.400.000 - 2.400.000,2023-09-08
152002,Institut Keguruan dan Teknologi Larantuka,IKTL,Institut,PTS,Jln. Ki Hajar Dewantara Kel. Waibalun,86212,53,Nusa Tenggara Timur,5306,Kab. Flores Timur,Kec. Larantuka,-8.3338842,122.9693021,Aktif,Baik,iktl.ac.id,7,,2013-07-18
066006,Akademi Komunitas Adiyasa,,Akademi Komunitas,PTS,,,33,Jawa Tengah,3313,Kab. Karanganyar,,-7.5655727,110.8680421,Tutup,,www.lptp.or.id,1,,2020-01-31
002013,Institut Teknologi Kalimantan,ITK,Institut,PTN,,,64,Kalimantan Timur,6471,Kota Balikpapan,,-1.1504216,116.8587103,Aktif,Baik Sekali,www.itk.ac.id,26,500.000 - 13.000.000,2014-10-09
243001,Sekolah Tinggi Agama Hindu Negeri Gde Pudja Mataram,STAHN Gde Pudja Mata,Sekolah Tinggi,PTA,Jalan Pancaka No. 7 B Mataram,83126,52,Nusa Tenggara Barat,5271,Kota Mataram,Kec. Selaperang,-8.585659,116.102762,Alih Bentuk,,www.stahn-gdepudja.ac.id,9,,
074045,Akademi Keperawatan Hafshawaty Zainul Hasan,Akper Hafshawaty,Akademi,PTS,Jl. Raya Genggong Area Pendidikan Hafsha Genggong Pajarakan Probolinggo,67281,35,Jawa Timur,3513,Kab. Probolinggo,Kec. Pajarakan,,,Alih Bentuk,,www.akper_hafsha.com,1,,2002-08-30
201032,Universitas Islam Negeri Kiai Ageng Muhammad Besari Ponorogo,,Universitas,PTA,,,35,Jawa Timur,3502,Kab. Ponorogo,,-7.8219021,11.5097171,Aktif,Unggul,https://uinponorogo.ac.id,29,,2025-05-08
344009,Akademi Farmasi Nad,,Akademi,PTKL,Jalan Syiah Kuala No. 6,2312,11,Aceh,1171,Kota Banda Aceh,Kec. Kuta Alam,-5.560577,95.33029,Tutup,,akfar-pemaceh.ac.id,1,,2012-10-10
081028,Universitas Cordova,UNDOVA,Universitas,PTS,JL. Pondok Pesantren 112 Taliwang 84355 KSB NTB,84355,52,Nusa Tenggara Barat,5207,Kab. Sumbawa Barat,Kec. Taliwang,-8.7594,116.863699,Aktif,Baik,www.undova.ac.id,10,282.000 - 9.442.000,2009-06-17
104002,Akademi Pariwisata Bunda Padang,APB,Akademi,PTS,Jalan A.R Hakim No 57,25212,13,Sumatera Barat,1371,Kota Padang,,-0.9572152,100.3669211,Aktif,Baik,www.akparbundapadang.ac.id,2,6.250.000 - 6.250.000,1983-05-11
063003,Sekolah Tinggi Ilmu Ekonomi Anindyaguna,STIE Anindyaguna,Sekolah Tinggi,PTS,Jalan Dr Sutomo No 45 Semarang,50231,33,Jawa Tengah,3374,Kota Semarang,,-6.9172046,110.4570923,Aktif,Baik,http://www.stieanindyaguna.ac.id,1,2.400.000 - 2.400.000,1993-05-01
063009,Sekolah Tinggi Ilmu Pertanian Farming,STIP Farming Smg,Sekolah Tinggi,PTS,Jalan Pawiyatan Luhur IV15 Bendan Duwur,50231,33,Jawa Tengah,3374,Kota Semarang,,-7.019019,110.397089,Aktif,Baik,www.stipfarming.ac.id,2,4.750.000 - 4.750.000,1960-12-01
213290,"STAI Madrasah `Arabiyah (STAIMA) Bayang, Pesisir Selatan, Sumatera Barat",STAIMA Bayang,,PTA,Jln. Madrasah No. 1 Lubuk pasing - Talaok - Bayang - Pesisir Selatan,25652,13,Sumatera Barat,1301,Kab. Pesisir Selatan,,-1.253248,100.525016,Aktif,Baik,https://staimabayang.ac.id/,2,1.500.000 - 1.500.000,
043096,Sekolah Tinggi Ilmu Ekonomi Tri Bhakti,STIE Tri Bhakti,Sekolah Tinggi,PTS,Jl Jend Ahmad Yani Blok B1 4-8,17144,32,Jawa Barat,3275,Kota Bekasi,Kec. Rawalumbu,-6.26,106.9993,Aktif,Baik Sekali,www.stietribhakti.ac.id,5,2.400.000 - 4.000.000,1996-08-05
212109,Institut Agama Islam Tasikmalaya,IAI Tasimalaya,Institut,PTA,,,32,Jawa Barat,3278,Kota Tasikmalaya,,-7.3506346,108.2298374,Aktif,Baik,WWW.IAITASIK.AC.ID,9,150.000 - 7.480.000,2021-11-16
011063,Universitas Nias,UNIAS,Universitas,PTS,Jalan Pancasila No.10 Kota Gunungsitoli,22814,12,Sumatera Utara,,Kota Gunung Sitoli,,1.283466,97.6133928,Aktif,Baik,https://unias.ac.id,16,500.000 - 4.000.000,2021-09-22
115022,Politeknik Sampit,Poltek Sampit,Politeknik,PTS,,,62,Kalimantan Tengah,6202,Kab. Kotawaringin Timur,,-2.5083405,112.938509,Aktif,Baik,,3,2.400.000 - 2.400.000,2019-10-03
063051,Sekolah Tinggi Ilmu Kesehatan Muhammadiyah Gombong,Stikes Mugo,Sekolah Tinggi,PTS,Jalan Yos Sudarso 461,54412,33,Jawa Tengah,3305,Kab. Kebumen,Kec. Gombong,,,Alih Bentuk,,stikesmuhgombong.ac.id,7,,1994-06-09
024003,Akademi Akuntansi Sjakhyakirti,,Akademi,PTS,Jl Sultan Muhammad Mansyur 32,30145,16,Sumatera Selatan,1671,Kota Palembang,Kec. Ilir Barat II,,,Tutup,,,1,,1980-01-09
103015,STISIP Imam Bonjol,STISIP Imam Bonjol,,PTS,Jalan Koto Tinggi No 5,25128,13,Sumatera Barat,1371,Kota Padang,,-0.939787,100.362874,Aktif,Baik,stisipimambonjol.ac.id,2,1.500.000 - 2.500.000,1962-02-19
